race_id,horse_no,horse_id,result,horse_age,horse_rating,finish_time,win_odds,place_odds,jockey_id
45,7,4245,9,3,60,96.09,52,10,40
45,8,3441,3,3,60,95.51,26,5.4,64
45,9,2075,4,3,60,95.67,4.4,1.4,2
45,10,2511,12,3,60,96.76,99,24,131
45,11,2389,8,3,60,96.06,49,11,154
45,12,2338,13,3,60,96.8,24,5.8,162
45,13,538,1,3,60,95.13,6.8,2.2,128
45,14,484,2,3,60,95.3,28,9.9,52
46,1,103,2,3,60,108.87,8.5,2.4,63
46,2,2479,11,3,60,110.5,5.6,1.7,64
46,3,2962,4,3,60,109.23,9.7,3,69
46,4,887,7,3,60,109.71,8.6,2.3,183
46,5,470,10,3,60,110.42,13,3.6,34
46,6,1785,6,3,60,109.42,10,2.6,131
46,7,4055,5,3,60,109.23,2.4,1.2,2
46,8,3292,8,3,60,109.74,67,15,145
46,9,2171,3,3,60,108.91,32,7.2,151
46,10,1193,9,3,60,109.89,73,18,40
46,11,539,1,3,60,108.77,18,5.3,154
47,1,3701,3,3,60,95.43,6,1.6,2
47,2,803,9,3,60,96.49,34,10,57
47,3,243,5,3,60,95.82,12,3.6,34
47,4,516,10,3,60,96.62,10,3.3,145
47,5,1332,8,3,60,96.16,10,2.7,115
47,6,2174,7,3,60,95.96,76,19,138
47,7,277,1,3,60,95.28,3.6,1.4,162
47,8,1895,4,3,60,95.81,17,4.5,154
47,9,2170,2,3,60,95.38,3.2,1.4,18
47,10,3161,6,3,60,95.87,10,3,149
48,1,1520,7,3,60,110.18,17,3.5,138
48,2,3444,6,3,60,110.13,43,9,154
48,3,3447,1,3,60,109.55,2.2,1.3,2
48,4,3281,4,3,60,109.95,8.4,2.2,183
48,5,93,3,3,60,109.94,8.1,1.8,115
48,6,1518,9,3,60,110.36,14,3.5,64
48,7,2393,5,3,60,109.99,43,8.9,145
48,8,97,2,3,60,109.67,3.5,1.4,69
48,9,2792,8,3,60,110.29,12,2.6,34
49,1,4013,4,3,60,57.97,3.4,1.4,63
49,2,2167,2,3,60,57.88,18,4.9,34
49,3,2017,5,3,60,58.06,14,5.1,162
49,4,2430,11,3,60,58.47,9,2.8,154
49,5,2488,12,3,60,58.66,20,6.4,57
49,6,472,3,3,60,57.96,10,2.5,59
49,7,2802,13,3,60,58.77,48,14,64
49,8,2179,9,3,60,58.16,21,6,115
49,9,3710,1,3,60,57.86,23,7.3,128
49,10,2395,14,3,60,64.31,60,15,18
49,11,1764,7,3,60,58.14,9.4,3,138
49,12,3082,6,3,60,58.08,8.7,2.7,69
49,13,468,10,3,60,58.18,8,4.3,131
49,14,2841,8,3,60,58.15,14,3.7,149
50,1,1853,6,3,60,84,40,11,59
50,2,4026,9,3,60,84.34,7.1,1.8,183
50,4,2076,10,3,60,84.54,99,31,63
50,5,1315,13,3,60,85.38,15,3.4,69
50,6,29,1,3,60,83.43,13,4.4,128
50,7,2814,4,3,60,83.77,7.7,2.6,2
50,8,552,2,3,60,83.46,10,3.2,64
50,9,1097,8,3,60,84.18,66,20,34
50,10,4320,3,3,60,83.61,19,4.3,145
50,11,2617,12,3,60,84.64,9.5,3.4,115
50,12,1969,5,3,60,83.97,27,7,154
50,13,3869,7,3,60,84.06,71,15,149
50,14,306,11,3,60,84.6,14,4,162
51,1,3691,8,3,60,57.68,29,7.8,145
51,2,960,14,3,60,58.88,99,21,34
51,3,3245,4,3,60,57.42,11,3.5,128
51,4,804,12,3,60,58.15,56,15,149
51,5,2634,6,3,60,57.59,12,3.8,183
51,6,2509,10,3,60,57.74,5.3,2.3,18
51,7,1833,9,3,60,57.74,18,5.6,64
51,8,3446,1,3,60,57.11,12,3,138
51,9,3905,5,3,60,57.52,5.8,1.6,151
51,10,3842,3,3,60,57.21,23,6.3,40
51,11,377,11,3,60,57.85,14,3.9,2
51,12,2959,13,3,60,58.39,99,28,131
51,13,258,7,3,60,57.61,43,10,154
51,14,3415,2,3,60,57.18,2.9,1.3,69
52,1,4375,10,3,60,84.42,17,5.4,128
52,2,2071,2,3,60,83.06,2.5,1.3,2
52,3,888,11,3,60,85.48,6.5,1.8,34
52,4,3438,4,3,60,83.19,15,3.8,138
52,5,3877,7,3,60,83.46,5,1.6,69
52,6,1865,8,3,60,83.52,71,16,115
52,7,2418,9,3,60,83.7,8.3,2.5,131
52,8,3734,3,3,60,83.08,8.5,2.9,59
52,9,3105,6,3,60,83.46,17,3.7,154
52,10,1095,5,3,60,83.3,36,8.4,162
52,11,2964,1,3,60,82.95,81,16,151
53,1,2973,12,3,60,82.31,8.9,2.7,115
53,2,3998,11,3,60,82.09,17,4.2,138
53,3,2200,4,3,60,81.54,18,5.5,145
53,4,383,1,3,60,81.23,4.6,1.5,2
53,5,4037,10,3,60,81.99,35,9.1,64
53,6,2631,2,3,60,81.35,5.5,2.4,18
53,7,3616,8,3,60,81.75,14,5.1,128
53,8,1517,3,3,60,81.35,10,3.3,183
53,9,3353,14,3,60,82.63,56,19,34
53,10,1398,13,3,60,82.52,39,11,57
53,11,3790,5,3,60,81.55,21,7.3,162
53,12,1402,6,3,60,81.66,9.9,2.8,69
53,13,3996,9,3,60,81.87,6.5,2.7,154
53,14,939,7,3,60,81.73,20,5.9,131
54,1,1771,9,3,60,83.59,27,7.2,63
54,2,4364,10,3,60,83.61,63,14,149
54,3,541,4,3,60,83.14,6.9,2.3,69
54,4,3706,2,3,60,82.88,7.1,2.4,162
54,5,3914,3,3,60,83.13,2.7,1.4,2
54,6,799,7,3,60,83.41,9.7,3.1,183
54,7,99,5,3,60,83.22,8.8,2.5,138
54,8,3709,12,3,60,84.01,15,4.5,57
54,9,3578,1,3,60,82.86,16,4.9,64
54,10,2053,8,3,60,83.48,22,6,155
54,11,559,13,3,60,84.23,99,25,59
54,12,3420,11,3,60,83.86,99,23,34
54,13,2306,6,3,60,83.38,9,2.1,154
55,1,1904,1,3,60,81.68,8.3,2.3,69
55,2,4019,12,3,60,82.98,4.4,2,2
55,3,1863,8,3,60,82.43,9,2.8,57
55,4,3788,3,3,60,82.01,13,3.6,162
55,5,1907,14,3,60,84.05,65,23,34
55,6,4343,7,3,60,82.36,7.4,2.7,183
55,7,2390,4,3,60,82.07,8.9,3,18
55,8,2048,6,3,60,82.3,16,4.3,59
55,9,3554,9,3,60,82.57,5.3,1.7,138
55,10,3995,5,3,60,82.2,26,6.6,154
55,11,4248,2,3,60,81.82,9.8,3.4,115
55,12,1361,13,3,60,83.33,99,31,128
55,13,1420,10,3,60,82.72,99,30,149
55,14,3424,11,3,60,82.79,89,20,151
56,1,1410,3,3,60,95.77,4.4,1.3,2
56,3,389,7,3,60,96.91,19,5.1,128
56,4,2296,5,3,60,96.19,18,4,131
56,5,2415,4,3,60,95.97,6,1.6,138
56,6,4043,6,3,60,96.61,5.7,1.7,18
56,7,2323,1,3,60,95.36,6.5,2.1,149
56,8,484,2,3,60,95.61,2.6,1.3,162
57,1,2326,5,3,60,101.67,13,2.8,128
57,2,4220,2,3,60,101.09,5.8,1.5,2
57,3,1337,7,3,60,102.22,18,4.5,115
57,4,3170,1,3,60,101.01,2,1.1,162
57,5,906,9,3,60,103.88,12,2.8,64
57,6,2971,4,3,60,101.28,26,6.3,63
57,7,4061,3,3,60,101.23,8.4,2.5,59
57,9,3740,6,3,60,102.09,10,2.9,138
57,10,1521,8,3,60,102.44,10,3.7,34
58,1,1202,5,3,60,109.28,11,2.8,128
58,2,2098,4,3,60,109.17,9.3,2.2,64
58,3,2001,3,3,60,108.74,2.7,1.3,138
58,4,3933,2,3,60,108.64,8.6,2.3,18
58,5,3120,6,3,60,109.54,16,3.6,34
58,6,1403,7,3,60,109.65,10,2.7,69
58,7,4045,1,3,60,108.47,2.8,1.1,154
58,8,3396,8,3,60,109.75,40,7.6,155
59,1,2157,5,3,60,110.33,12,5.1,34
59,2,3127,2,3,60,110.03,10,3.6,59
59,3,2507,12,3,60,111.22,31,10,64
59,4,876,11,3,60,111.04,65,19,52
59,5,722,13,3,60,111.51,8.4,2.7,145
59,6,2727,6,3,60,110.43,4.2,1.5,18
59,7,3282,10,3,60,110.91,12,4.5,162
59,8,3485,14,3,60,111.7,75,19,40
59,9,962,4,3,60,110.14,45,12,63
59,10,809,3,3,60,110.12,5.7,1.8,2
59,11,2103,7,3,60,110.67,22,7.7,115
59,12,727,1,3,60,109.89,5.7,1.8,183
59,13,1207,8,3,60,110.85,21,5.9,128
59,14,248,9,3,60,110.85,12,4.5,149
60,1,4317,4,3,60,70.66,6.3,1.8,145
60,2,4374,11,3,60,71.83,10,3.2,69
60,3,1677,3,3,60,70.43,15,3.4,183
60,4,2641,12,3,60,72.43,39,13,115
60,5,3125,9,3,60,71.36,15,4.7,154
60,6,2442,10,3,60,71.42,12,3.9,128
60,7,3487,2,3,60,70.29,2.9,1.2,2
60,8,1198,6,3,60,70.99,25,7.5,138
60,9,4068,8,3,60,71.08,38,10,34
60,10,3130,5,3,60,70.87,20,5.8,63
60,11,3119,1,3,60,70.29,4.1,1.5,64
60,12,4179,7,3,60,71.05,41,9.6,162
61,1,2795,5,3,60,69.8,10,2.8,145
61,2,3902,9,3,60,70.13,3.3,1.5,2
61,3,2669,11,3,60,70.58,75,16,59
61,4,3786,7,3,60,69.91,12,3.4,138
61,5,380,2,3,60,69.48,28,6.5,154
61,6,239,4,3,60,69.56,15,5.3,18
61,7,3440,3,3,60,69.5,12,3.2,183
61,8,3411,6,3,60,69.87,33,7.5,64
61,9,2644,8,3,60,70.09,4.6,1.6,115
61,10,3698,10,3,60,70.17,48,11,149
61,11,2434,12,3,60,73.38,72,18,155
61,12,3306,1,3,60,69.42,3.8,1.4,69
62,1,3791,1,3,60,82.91,1.9,1.1,2
62,2,4018,6,3,60,83.41,6,1.7,63
62,3,2173,11,3,60,84.47,21,5.7,18
62,4,1441,8,3,60,83.91,32,5.6,34
62,5,3656,3,3,60,83.11,55,12,69
62,6,3991,9,3,60,83.92,21,4.2,183
62,7,471,12,3,60,84.53,36,8.1,162
62,8,3106,10,3,60,83.92,99,19,52
62,9,4247,2,3,60,83.02,7.7,2.2,64
62,10,2683,5,3,60,83.27,10,2.4,154
62,11,2228,4,3,60,83.21,28,5.7,155
62,12,1687,7,3,60,83.55,10,3.1,128
63,1,2723,8,3,60,56.58,6.4,1.8,183
63,2,3872,1,3,60,56.07,3.3,1.4,2
63,3,3031,10,3,60,56.73,20,6.6,138
63,4,2322,6,3,60,56.39,15,4.1,154
63,5,2222,4,3,60,56.21,28,7.4,149
63,6,556,9,3,60,56.62,7.9,2.5,115
63,7,4006,11,3,60,56.98,12,4.3,69
63,8,3844,12,3,60,57.25,39,11,34
63,9,713,7,3,60,56.46,7.6,2.3,18
63,10,3620,2,3,60,56.14,10,3.2,128
63,11,801,3,3,60,56.15,9.2,3.5,162
63,12,2002,5,3,60,56.25,27,9.2,59
64,1,1728,9,3,60,71.08,23,5.1,63
64,2,2632,5,3,60,70.77,35,9.4,162
64,3,256,6,3,60,70.82,6.1,2.2,59
64,4,3354,10,3,60,71.25,11,3.1,128
64,5,909,2,3,60,70.41,6.3,1.6,154
64,6,584,1,3,60,69.42,7.2,2.5,115
64,7,2305,7,3,60,70.86,8.3,2.6,18
64,8,1107,3,3,60,70.46,3.8,1.8,149
64,9,741,8,3,60,70.99,30,8.3,145
64,10,4008,11,3,60,72.95,23,6.6,64
64,11,1169,12,3,60,73.13,32,8.2,138
64,12,2307,4,3,60,70.69,9.2,4.4,2
65,1,1726,5,3,60,82.36,14,4.3,63
65,2,889,3,3,60,82.15,15,4.5,69
65,3,2329,13,3,60,84.34,29,5.9,149
65,4,4007,7,3,60,82.84,2.7,1.4,115
65,5,507,12,3,60,83.08,76,17,138
65,6,1401,1,3,60,82.04,22,5.4,18
65,7,3166,6,3,60,82.63,9.3,2.4,183
65,8,2131,10,3,60,82.88,15,4.4,154
65,9,3453,4,3,60,82.29,38,7.4,64
65,10,3913,2,3,60,82.05,3.7,1.4,2
65,11,2053,9,3,60,82.86,33,9.7,155
65,12,4034,14,3,60,89.68,99,33,34
65,13,588,8,3,60,82.86,31,5.3,38
65,14,3712,11,3,60,83.07,10,3.4,128
66,1,3121,1,3,60,101.31,15,5,151
66,2,2968,3,3,60,101.52,10,3.4,64
66,3,3161,2,3,60,101.34,4.6,1.6,149
66,4,578,8,3,60,101.97,4.3,1.5,2
66,5,2414,4,3,60,101.74,20,5.2,18
66,6,4376,5,3,60,101.77,5.8,1.9,115
66,7,1168,10,3,60,102.37,16,5.3,138
66,8,3488,12,3,60,102.83,44,14,162
66,9,4039,11,3,60,102.79,42,11,59
66,10,2967,6,3,60,101.82,4.9,1.7,34
66,11,1322,9,3,60,102.01,35,9.1,145
66,12,79,7,3,60,101.84,22,7.2,154
67,1,2975,2,3,60,111.09,11,2.9,138
67,2,1023,10,3,60,112.17,29,8.6,64
67,3,1485,8,3,60,112.01,18,5.2,69
67,4,385,11,3,60,112.22,12,3.6,154
67,5,3497,1,3,60,110.94,4.2,1.6,162
67,6,1851,4,3,60,111.56,17,4.9,128
67,7,133,6,3,60,111.77,4.1,1.5,18
67,8,3302,7,3,60,111.89,8.4,2.8,2
67,9,3115,3,3,60,111.18,10,3.5,59
67,10,2171,5,3,60,111.76,7.1,2.6,151
67,11,891,9,3,60,112.1,18,6.5,52
67,12,3458,12,3,60,112.36,99,25,155
68,1,3398,9,3,60,102,36,9,59
68,2,3397,3,3,60,100.59,12,3.8,138
68,3,3746,6,3,60,100.96,4.5,1.5,18
68,4,238,10,3,60,105.52,5.9,1.9,162
68,5,2055,7,3,60,101.18,82,19,64
68,6,2166,5,3,60,100.95,8.2,2.7,115
68,7,26,2,3,60,100.29,9.6,2.5,154
68,8,1487,4,3,60,100.68,4.1,1.7,2
68,9,792,8,3,60,101.26,50,11,155
68,10,1910,1,3,60,100.22,4.5,1.6,34
69,1,394,5,3,60,71.14,34,8.6,154
69,2,4112,2,3,60,70.86,6.5,2.7,18
69,3,2372,1,3,60,70.77,3.2,1.3,59
69,4,3700,6,3,60,71.18,56,14,151
69,5,3717,9,3,60,71.79,8.2,2.8,69
69,6,135,7,3,60,71.33,75,13,34
69,7,1360,10,3,60,71.91,12,4.4,183
69,8,4120,12,3,60,73.78,4.8,1.6,138
69,9,1767,3,3,60,70.91,10,2.5,115
69,10,2645,11,3,60,72.25,14,3.6,145
69,11,2841,4,3,60,71.04,11,3.4,149
69,12,742,8,3,60,71.61,31,9.1,162
70,1,2966,1,3,60,101.25,6.4,2,162
70,2,3305,4,3,60,101.84,5.7,2.6,145
70,3,1336,6,3,60,101.96,8.5,2.7,2
70,4,1399,8,3,60,102.4,30,9.4,64
70,5,3608,7,3,60,102.08,40,12,59
70,6,2192,2,3,60,101.32,15,5.4,151
70,7,3459,10,3,60,102.64,42,12,18
70,8,875,5,3,60,101.92,6.9,1.9,115
70,9,3787,12,3,60,103.38,6.2,2,138
70,10,1675,3,3,60,101.7,3.9,1.5,69
70,11,3897,11,3,60,103.23,18,4.8,128
70,12,3540,9,3,60,102.43,85,19,154
71,1,3731,9,3,60,70.95,72,13,128
71,2,3895,1,3,60,69.95,39,8,149
71,3,2742,11,3,60,71.58,12,2.8,138
71,4,4176,8,3,60,70.94,17,3.8,18
71,5,3856,10,3,60,71,60,13,59
71,6,2011,2,3,60,70.11,3.7,1.2,34
71,7,2371,5,3,60,70.31,19,3.7,2
71,8,3117,6,3,60,70.55,2.2,1.4,115
71,9,3114,7,3,60,70.81,25,6.2,162
71,10,3276,4,3,60,70.2,13,2.9,69
71,11,1489,3,3,60,70.13,8,2.4,64
71,12,477,12,3,60,73.55,56,10,151
72,2,3603,6,3,60,102.34,17,4.6,64
72,3,254,4,3,60,102.15,13,2.7,138
72,4,2628,11,3,60,102.62,20,4.5,149
72,5,3482,1,3,60,101.88,2.5,1.3,18
72,6,3449,9,3,60,102.41,23,6.9,2
72,7,1683,2,3,60,102.03,3.5,1.4,115
72,8,886,5,3,60,102.24,9.9,2.6,145
72,9,1737,10,3,60,102.53,40,9.9,162
72,10,1774,8,3,60,102.38,11,2.5,183
72,11,3284,7,3,60,102.36,41,11,69
72,12,1364,3,3,60,102.13,12,3.5,154
73,1,1773,2,3,60,101.47,4.8,2,2
73,2,2976,7,3,60,101.88,13,3.4,34
73,3,804,4,3,60,101.63,8,2.9,115
73,4,1206,9,3,60,102.18,8,3.2,149
73,5,3767,11,3,60,102.47,79,21,151
73,6,275,10,3,60,102.27,36,10,154
73,7,4245,8,3,60,101.97,10,2.5,69
73,8,4020,1,3,60,101.38,8.4,2.6,162
73,9,1314,5,3,60,101.68,44,10,64
73,10,2416,6,3,60,101.69,5,1.7,18
73,11,3579,12,3,60,102.72,47,13,128
73,12,2677,3,3,60,101.52,5.4,1.9,59
74,1,3915,5,3,60,70.84,1.5,1,2
74,2,858,9,3,60,71.33,11,2.9,128
74,3,2676,7,3,60,71.15,20,5.3,64
74,4,2070,6,3,60,71.07,11,2.3,18
74,5,4323,12,3,60,72.47,44,8.7,138
74,6,876,11,3,60,71.81,76,12,40
74,7,3623,4,3,60,70.81,18,4.2,115
74,8,1760,10,3,60,71.7,19,4.3,162
74,9,2772,3,3,60,70.6,20,4.4,145
74,10,1926,1,3,60,70.49,9,2.5,149
74,11,2195,2,3,60,70.49,38,8.7,34
74,12,550,8,3,60,71.31,39,7.1,151
75,1,1193,13,3,60,84.52,60,20,52
75,2,3917,14,3,60,84.56,21,10,69
75,3,1853,9,3,60,84.15,35,12,59
75,4,1686,2,3,60,83.72,7.5,2.8,2
75,5,882,4,3,60,84.03,6,2,138
75,6,2397,10,3,60,84.28,21,7.3,63
75,7,3296,1,3,60,83.69,6,1.6,34
75,8,552,3,3,60,84.01,5.4,1.8,64
75,9,2328,5,3,60,84.09,40,11,154
75,10,544,6,3,60,84.11,11,3.6,151
75,11,3869,12,3,60,84.51,31,8.7,149
75,12,2813,6,3,60,84.11,4.9,2,128
75,13,4244,8,3,60,84.13,19,5.3,40
75,14,2990,11,3,60,84.29,38,10,162
76,1,4060,7,3,60,71.08,8.5,1.8,138
76,2,3189,13,3,60,71.93,81,12,34
76,3,1688,4,3,60,70.65,2.8,1.2,57
76,4,3649,9,3,60,71.43,64,13,183
76,5,2747,12,3,60,71.89,58,15,64
76,6,1417,2,3,60,70.53,2.6,1.2,145
76,7,4012,5,3,60,70.97,10,3.5,162
76,8,237,6,3,60,71.03,9.9,2.9,2
76,9,1860,10,3,60,71.65,99,21,38
76,10,4062,1,3,60,70.46,17,3.5,63
76,11,2344,11,3,60,71.67,41,6,149
76,12,3108,8,3,60,71.12,73,12,154
76,13,1768,3,3,60,70.59,60,13,40
77,1,1484,9,3,60,71.23,9.5,2.4,154
77,2,871,14,3,60,73.94,17,7.8,162
77,3,2074,1,3,60,70.46,4.8,1.7,18
77,4,252,6,3,60,70.95,20,3.9,149
77,5,4010,12,3,60,72.06,84,20,64
77,6,1078,4,3,60,70.72,5.5,2.8,138
77,7,1497,8,3,60,71.18,22,6.1,69
77,8,3107,13,3,60,72.47,2.9,1.3,2
77,9,2678,3,3,60,70.55,29,7.3,57
77,10,2417,10,3,60,71.36,8.7,2.1,34
77,11,395,2,3,60,70.53,69,14,63
77,12,2841,5,3,60,70.8,35,9.8,155
77,13,1912,7,3,60,70.95,73,13,38
77,14,1032,11,3,60,71.62,99,21,40
78,1,1068,9,3,60,83.75,22,8,128
78,2,893,3,3,60,83.13,26,7.3,18
78,3,2162,4,3,60,83.21,10,3.1,162
78,4,2775,13,3,60,83.93,47,12,155
78,5,2069,8,3,60,83.7,6.8,2,69
78,6,1369,1,3,60,82.79,2.5,1.3,2
78,7,1764,7,3,60,83.49,10,3.6,138
78,8,2964,10,3,60,83.85,30,6.5,151
78,9,711,11,3,60,83.86,10,3.2,183
78,10,1929,14,3,60,84.9,28,7.3,64
78,11,72,6,3,60,83.46,13,3.2,34
78,12,104,5,3,60,83.37,17,4.1,154
78,13,2012,2,3,60,83,14,4.2,59
78,14,1689,12,3,60,83.92,71,11,52
79,1,1415,14,3,60,75.92,81,18,59
79,2,1116,9,3,60,70.71,19,5,138
79,3,4340,8,3,60,70.62,19,5.9,162
79,4,2634,5,3,60,70.24,12,4.1,154
79,5,2751,12,3,60,70.94,17,5.9,18
79,6,1827,7,3,60,70.34,12,3.6,183
79,7,2958,3,3,60,70,7.3,2.6,69
79,8,3422,4,3,60,70.18,6.4,2,64
79,9,1414,2,3,60,69.81,3.6,1.6,145
79,10,2010,1,3,60,69.53,4.5,1.6,2
79,11,3556,13,3,60,71.85,46,9.7,34
79,12,1927,11,3,60,70.93,99,21,52
79,13,1902,10,3,60,70.73,20,5.8,57
79,14,1789,6,3,60,70.27,61,9.9,63
80,1,1653,9,3,60,96.58,19,5.6,63
80,2,2680,10,3,60,96.6,4.2,1.5,18
80,3,4347,12,3,60,96.85,5.1,1.9,162
80,4,3116,3,3,60,96.01,11,3.3,64
80,5,2053,4,3,60,96.02,19,6.7,155
80,6,912,1,3,60,95.82,8.8,2.9,138
80,7,3604,14,3,60,98.18,42,13,154
80,8,1164,8,3,60,96.45,10,4.1,2
80,9,82,7,3,60,96.37,9.6,3.1,59
80,10,3701,5,3,60,96.31,7.5,2.6,69
80,11,803,6,3,60,96.36,74,20,57
80,12,2657,13,3,60,97.49,36,11,183
80,13,3734,2,3,60,95.89,18,4.8,128
80,14,1690,11,3,60,96.72,30,7.7,34
81,1,1204,1,3,60,107.58,7.5,2.3,64
81,2,3122,3,3,60,107.79,8.2,3.3,18
81,3,2090,9,3,60,108.51,93,20,154
81,4,1682,11,3,60,108.72,39,7.2,145
81,5,3934,10,3,60,108.52,99,20,63
81,6,2997,4,3,60,107.81,7.8,2.6,183
81,7,4346,2,3,60,107.6,5.2,1.9,2
81,8,4056,6,3,60,108.03,6.3,2,162
81,9,1202,5,3,60,108.03,16,4.4,128
81,10,2304,7,3,60,108.19,3.5,1.4,69
81,11,381,8,3,60,108.48,11,3.2,34
82,1,591,4,3,60,69.5,4.5,1.6,145
82,2,1863,6,3,60,69.62,14,4.5,57
82,3,535,5,3,60,69.55,4.3,1.7,138
82,4,2664,7,3,60,69.64,25,6.3,154
82,5,1113,10,3,60,69.82,35,11,128
82,6,4222,8,3,60,69.65,16,4,59
82,7,3451,2,3,60,69.36,6.8,2.3,18
82,8,2670,1,3,60,69.31,6.5,2.1,2
82,9,3994,12,3,60,70.16,7.3,2.7,183
82,10,4021,9,3,60,69.79,31,8.8,64
82,11,4101,11,3,60,70.07,43,11,69
82,12,4058,13,3,60,71.17,99,34,34
82,13,1444,3,3,60,69.46,16,4.7,162
83,1,1098,4,3,60,83.47,24,5.4,34
83,2,540,9,3,60,83.75,39,8.1,138
83,3,3555,7,3,60,83.53,32,6.3,63
83,4,586,12,3,60,83.98,41,9.8,128
83,5,3441,6,3,60,83.52,31,5.9,145
83,6,3453,8,3,60,83.66,15,3.2,69
83,7,1363,14,3,60,84.97,88,21,154
83,8,3103,2,3,60,83.39,6,2,18
83,9,3421,3,3,60,83.46,8.7,3,64
83,10,557,11,3,60,83.94,22,6,57
83,11,3035,5,3,60,83.47,38,7.4,59
83,12,3615,1,3,60,83.23,2.9,1.4,2
83,13,1766,10,3,60,83.76,3.5,1.5,162
83,14,2326,13,3,60,83.99,99,26,151
84,1,3986,3,3,60,95.62,13,4.1,57
84,2,3868,6,3,60,95.86,21,4.8,183
84,3,274,9,3,60,96.04,89,21,151
84,4,232,2,3,60,95.57,8.1,2.6,145
84,5,2432,11,3,60,96.08,11,3.1,2
84,6,3903,12,3,60,96.43,27,6.4,69
84,7,4248,8,3,60,95.89,16,4.1,64
84,8,4063,10,3,60,96.07,24,6,149
84,9,3841,14,3,60,97.23,99,35,128
84,10,2013,7,3,60,95.87,18,4.3,155
84,11,1111,5,3,60,95.73,19,3.8,138
84,12,4372,1,3,60,95.5,2.6,1.4,18
84,13,3696,4,3,60,95.66,4.2,1.6,162
84,14,3444,13,3,60,96.49,99,20,154
85,1,2502,10,3,60,112.46,4.1,1.4,2
85,2,1875,9,3,60,112.28,7.1,2.6,18
85,3,2157,4,3,60,111.93,11,4.3,59
85,4,4391,3,3,60,111.88,16,4.8,91
85,5,2428,12,3,60,112.85,17,5.4,38
85,6,1874,5,3,60,111.98,12,3.1,64
85,7,962,8,3,60,112.16,7.7,2.1,34
85,8,1393,2,3,60,111.73,16,5.5,183
85,9,3488,6,3,60,112.05,32,9.4,131
85,10,2481,7,3,60,112.05,6.3,2.2,162
85,11,1207,11,3,60,112.54,11,4.8,69
85,12,248,1,3,60,111.69,12,5.1,151
86,2,2815,6,3,60,71.67,13,4,131
86,3,4062,9,3,60,73.7,13,3.3,38
86,4,252,5,3,60,71.25,2.5,1.3,18
86,5,3770,7,3,60,72,24,6,34
86,6,233,3,3,60,71.21,8.3,2.5,138
86,7,3082,4,3,60,71.22,5.3,1.7,69
86,8,3581,8,3,60,72.13,19,4.4,162
86,9,4345,1,3,60,70.64,14,3.9,2
86,10,382,2,3,60,70.68,5.1,1.4,91
87,2,3889,2,3,60,58.17,2.5,1.3,69
87,3,3132,9,3,60,59.11,17,3.8,149
87,4,3341,8,3,60,58.88,34,8.3,128
87,5,2682,3,3,60,58.23,17,4.6,64
87,6,2430,10,3,60,59.4,13,3.8,154
87,7,2051,7,3,60,58.79,8.7,2.4,18
87,8,4116,1,3,60,57.75,3.9,1.3,183
87,9,4023,5,3,60,58.77,10,2.7,59
87,10,2346,4,3,60,58.65,57,12,38
87,11,4246,11,3,60,61.82,33,8.1,34
87,12,742,6,3,60,58.79,12,3.5,162
88,1,4181,5,3,60,71.6,5.2,1.9,69
88,2,2164,9,3,60,71.69,28,8.1,2
88,3,4351,11,3,60,71.82,10,3.4,18
88,4,1853,10,3,60,71.72,7.6,2.5,59
88,5,3738,7,3,60,71.62,8,2.2,34
88,6,1019,12,3,60,73.18,14,4.2,154
88,7,3442,1,3,60,71.13,16,5.2,138
88,8,2814,6,3,60,71.61,16,5.3,131
88,9,587,8,3,60,71.65,29,8.9,128
88,10,1097,2,3,60,71.18,15,5.9,64
88,11,2330,3,3,60,71.18,4.6,1.7,91
88,12,1510,4,3,60,71.48,7.8,2.7,151
89,1,3393,7,3,60,100.79,15,3.5,52
89,2,2052,9,3,60,101.07,27,8.6,34
89,3,3438,11,3,60,101.22,16,4.3,138
89,4,4048,6,3,60,100.66,7.4,2.9,162
89,5,3118,3,3,60,100.44,3.5,1.6,2
89,6,3499,4,3,60,100.49,4.1,1.5,64
89,7,1785,5,3,60,100.61,13,3.6,18
89,8,2418,8,3,60,100.93,17,5.1,149
89,9,875,2,3,60,100.39,6.2,1.7,57
89,10,1332,1,3,60,100.35,18,5.2,59
89,11,2174,10,3,60,101.18,26,7.4,154
90,1,3691,5,3,60,58.4,25,8.9,34
90,2,3690,8,3,60,58.49,29,8,138
90,3,3684,6,3,60,58.4,7.5,2.5,149
90,4,131,9,3,60,58.56,3.9,1.4,2
90,5,3745,1,3,60,57.74,2.6,1.4,154
90,6,3351,2,3,60,57.75,12,2.9,18
90,7,4113,3,3,60,57.87,30,5.4,64
90,8,2433,11,3,60,59.07,28,7.7,57
90,9,4363,4,3,60,58.27,40,8.9,91
90,10,4115,7,3,60,58.48,8,1.9,69
90,11,2014,10,3,60,58.66,30,6,151
90,12,2995,12,3,60,59.08,23,6.6,128
91,1,1523,1,3,60,70.28,8.9,2.6,18
91,2,2816,10,3,60,71.19,15,4,2
91,3,3245,2,3,60,70.33,17,5.4,69
91,4,1226,7,3,60,70.84,40,6.3,91
91,5,250,5,3,60,70.71,19,4.3,138
91,6,3283,6,3,60,70.72,24,3.9,151
91,7,3126,4,3,60,70.48,4.2,1.5,162
91,8,98,9,3,60,71.07,14,3.4,57
91,9,3846,8,3,60,70.95,8.4,3.2,34
